SMILES,diff
[N+](=O)([O-])c1ccccc1NC(Cc(ccc(c2OCC)OCC)c2)=O,15.34
N1(CCc(c2c([nH]3)cccc2)c3C)C(=O)C4C(C(CC45)C=C5)C1=O,7.15
C(O)(C(F)(F)F)(C(F)(F)F)c(cc(Cl)cc1C(O)(C(F)(F)F)C(F)(F)F)c1O,13.62
[n+]1([O-])cc(Cl)cc(Cl)c1N(CC2)CCN2C(=S)Nc3ccccc3,6.42
N1(c2ccc(cc2)Oc3ccccc3)C(=O)C(SC14CCCCC4)C,5.06
n1(CC=C)c(SCc(ccc(c2n3)no3)c2)nnc1c4ccco4,35.58
N1C(c(ccc(c2COc(cc3C)cc(c3Cl)C)OC)c2)SCC1C(O)=O,7.5
S(NCCCC(NCCc(c1c([nH]2)cccc1)c2C)=O)(c3ccccc3)(=O)=O,7.76
c1(Sc2ncnc(cccc3)c23)nc(N)cc(N)n1,23.72
N(c1ccccc1C)(CC(=O)c2ccc(cc2)OC([H])(F)F)C3=NCCCS3,27.73
n12c(SCC(c(ccc(c34)OCCO3)c4)=N1)nnc2COc5ccc(cc5Cl)Cl,7.62
n12c(ccc(N=P(c3ccccc3)(c4ccccc4)c5ccccc5)n1)nnc2C(F)(F)F,7.36
c1(nsnc1N(CC2)CCO2)OC(=O)N(c3ccccc3)c4ccccc4,25.15
C(/C(NCCCN1CCCC1=O)=O)(\NC(=O)c2ccc(c(C)c2)C)=C\c3cccs3,32.63
S(NCCc(c1c([nH]2)ccc(C)c1)c2C)(=O)(=O)c3cc(C)ccc3OC,9.2
c12c(ccc(C(NCCc(c(cccc3C(F)(F)F)c3[nH]4)c4C)=O)c1[N+](=O)[O-])C(=O)c(c5C2=O)cccc5,5.010000000000002
c1(cnccc1C(=O)Nc(cccc2C(F)(F)F)c2)C(O)=O,12.0
N1(CCC(=O)Nc2ccccc2OC)C(=O)c3c(c(ccc4[N+](=O)[O-])C1=O)c4ccc3,8.25
n1(n2)c(nc(cc1C(F)(F)F)c3ccc(c(OC)c3)OC)cc2C(=O)N(C)c4ccc(cc4)OC(F)(F)F,8.700000000000001
[N+](=O)([O-])c(cc1)cc(c1C(NCC=C)=O)SCc2ccccc2,12.36
C(Cc(ccc(c1OCC)OCC)c1)(=O)Nc2ccccc2,18.35
c([N+](=O)[O-])(n1)nc(n1c(c2c3cccc2)c4c(n3)cccc4)Br,12.83
N(C(N)=N)C(NCCc(c1)c2c([nH]1)ccc(OC)c2)=N,7.96
c12c(C(N(C)C(=O)N1C)=O)n(c(N(CC3)CCN3C)n2)CC(=O)C45CC6CC(CC(C6)C4)C5,9.59
C1(=C(C)NC(NC1=O)=O)S(=O)(=O)NCC(C2)(CC(CC23)CC4C3)C4,9.85
C(Cl)(F)(F)Oc(cc1)ccc1NC(=O)CCN2CCC(CC2)C.Cl,24.12
S(NCCCCCCC(NCCSc1ccccc1)=O)(c2ccccc2)(=O)=O,7.19
S(NCCc(c1c([nH]2)ccc(C)c1)c2C)(=O)(=O)c3ccc(c(C)c3)OC,24.61
C1(NC(C)=O)(C(F)(F)F)C(=O)N(C(=O)N1)Cc2ccccc2,12.11
C12(CC3CC(CC(C3)C1)C2)C(CC)NC(CSc4[nH]c(c5n4)cccc5)=O,9.22
C1(C#N)=C(N)Oc2c(ccc(c2)N(CC)CC)C1c3ccccc3F,16.4
n12c(nc(cc1C(F)(F)Cl)c3ccco3)cc(C(NCCCn(ccn4)c4)=O)n2.Cl,16.06
N12C(SC(C(F)(F)F)=N1)=NC(=O)\C(=C\c(c(cccc3)c3n4Cc5ccccc5F)c4)\C2=N,15.13
c1(c(C)c(cc(C(C)C)c1O)NS(=O)(=O)c2ccc(cc2)Cl)S(=O)(=O)c3ccc(cc3)OC,13.56
N(c1ccccc1C)(C(COc2ccc(cc2Cl)Cl)=NN3CN(CC4)CCO4)C3=S,13.2
C12(SCC(=O)N1c3ccc(cc3)OC(F)(F)F)c4c(NC2=O)cccc4,5.67
c1(N\N=C\c(ccc2c3ccc(cc3)OC(F)(F)F)o2)nncn1N.Cl.Cl,32.08
N(CC1)(CCN1CC(=O)Nc(cc2)ccc2OC(F)(F)F)C(OCC)=O,12.27
c12c(nnc(SCC(=O)Nc(cc3)ccc3S(=O)(=O)Nc4onc(C)c4C)n1)c5c(cccc5)n2CCC,24.93
N1(CCCCC1c(cccn2)c2)CC#CCO.Cl,17.21
n12c(nc(cc1C(F)(F)Cl)c3cccs3)cc(C(=O)Nc4ccccc4C(OC)=O)n2,6.77
c12c(ccc(C(=O)Nc(cc3)ccc3OC(F)(F)F)c1[N+](=O)[O-])C(=O)c(c4C2=O)cccc4,19.32
S(=O)(=O)(N(CC1)CCN1c2ncccn2)c3cccc(nsn4)c34,8.370000000000001
C(OC)(F)(C(F)(F)F)C(=O)Oc(ccc(c12)c3c(cccc3)o1)c2,9.8
n1(CC=C)c(SCC(=O)NCc2ccccc2)nnc1c3ccco3,5.09
c12c(ccc(C(NS3)=O)c13)C(=O)c(c4C2=O)cccc4,34.62
c(nn(c12)c(C)c(c(C)n1)C)(S(=O)(=O)N(CC)CC)n2,9.02
S(=O)(=O)(N(CCC)CCC)c1[nH]ncn1,6.25
c1(cc2c(cc1NC(=O)c3cccc(Cl)c3)OCCO2)C(=O)c4ccccc4Br,8.6
c(nnc1c2ccccc2OC)(o1)c(c(C)nc(c3C(OCC)=O)C)c3,5.509999999999999
C1(=C(CCCC1=O)OC(=C23)CCCC2=O)C3c4ccc(c(OC)c4)OC(CCCCCCC)=O,15.67
n1(CC=C)c(SCC(=O)Nc(cc2)ccc2C(=O)OC(C)C)nnc1c3cccs3,6.53
C12=C(CC(c3ccccc3Cl)CC1=O)Nc(c4NC2c5cccc(OC)c5)cccc4,8.09
S(=O)(=O)(c(cccc1S(=O)(=O)c2ccc(cc2)Cl)c1)N3CCC(C(CCCC4)C34)=O,16.69
C1(C(F)(F)F)(C(F)(F)F)N=C(c2cccs2)NC3=C1C(=O)NC(N3c4ccc(cc4)F)=O,18.52
c1(C2=O)c(NC(c3ccco3)N2Cc4ccccc4)c(c5s1)c(COC)cc(C)n5,41.81
n1c2c([nH]c1SCC(NCCc(ccc(c3OCC)OCC)c3)=O)cccn2,19.68
n1(CC=C)c(SCc(nc(N)nc2N3CCCCC3)n2)nnc1c(cccn4)c4,12.11
C1(c2c(N3Cc4ccccc4F)cccc2)(NC(C(C(N5c6ccccc6)=O)C1C5=O)CC(C)C)C3=O,5.45
C1(C(F)(F)F)(NC(C2CCCCC2)=O)C(=O)N(C3=N1)CCS3,8.96
C1(C(=O)N(C)C(N2C)=O)=C2NC(=O)C1(C(F)(F)F)NC(=O)c3ccc(cc3Cl)Cl,5.44
C1C(=O)C(C(=O)C(CC)C(c2ccccc2)O3)=C3CC1(C)C,24.2
C(=O)(c1ccc(cc1Cl)Cl)NC(=O)Nc(cc2)cc(c2N(CC3)CCN3C)Cl,7.7200000000000015
c1(c(Cl)ccc(c1)[N+](=O)[O-])C(=O)NC(c2ccccc2Cl)CC(OCC)=O,8.709999999999999
n1(cnn2)c2c3c(cccc3)nc1c4ccc(cc4)Br,5.34
c1cc(nc(c2cc(C)c(O)c([C@]3([H])C[C@H](C(C)(C)C34C)CC4)c2)[nH]5)c5cc1,10.72
S(=O)(=O)(NC1CCCCC1)c2c(C)cc(nc2Cl)Cl,11.46
c1(nc(c2cccc(OC)c2)cc3C(F)(F)F)n3ncc1C(=O)N(C)c4ccc(cc4)OC(F)(F)Cl,5.32
S(NCCc(c1c([nH]2)cccc1)c2C)(=O)(=O)c3ccc(cc3)F,11.87
S(c1ccccc1)(=O)(=O)N(c2ccc(cc2)OC)CC(O)CN(CCCC)CCCC,27.34
S(=O)(=O)(NCc(cc1)ccc1Cl)c2ccc(c3c2cccn3)OC,15.79
n1c[nH]nc1SCC(=O)Nc2ccccc2CC,10.09
[N+](=O)([O-])c1cccc2c1cccc2NC(CCC3CCCC3)=O,17.37
c12c(C(N(C)C(=O)N1C)=O)n(c(N3CCC(CC3)C)n2)CC(=O)c4ccc(cc4)Br,9.09
c1(NC(COc(ccc(c23)OCO2)c3)=O)sc(c(C)c1C(OCC)=O)C(OCC)=O,15.32
n1c(C)scc1CN(CC2)CCN2C(=O)c3ccc(cc3)Br,9.83
[N+](=O)([O-])c(cc(cc1C(NCCOc(ccc(c23)CCCC2)c3)=O)C(NCCOc(ccc(c45)CCCC4)c5)=O)c1,15.06
n(c(N)cc(n1)O)c1SCC(O)=O,8.690000000000001
n1(nnc(C(OCC)=O)c1CSc(cc2C(C)(C)C)cc(c2O)C(C)(C)C)c3nonc3N,7.34
C(CSCc(cc1)ccc1C)(=O)Nc2ccccc2,20.21
C(=O)(c1cccs1)N(CC2)CCN2c3ccc(cc3F)C(CCC)=O,26.31
N1(CCc(c23)cccc2)C3CN\C(=C\C(=O)c4ccc(c(OC)c4)OC)\C1=O,24.73
c1(c(ccc2C(=O)N(CC)CC)C(=O)c(c3C1=O)cccc3)c2[N+](=O)[O-],5.72
c1(C(=O)N(C)C(N2C)=O)c2nc3n1cc(n3CCO)c4ccc(cc4)OC,12.99
C1(C2NC(=S)N1)NC(=S)N2,5.6999999999999975
n1(nnc(C(=O)N\N=C\c2ccccn2)c1CN(CC)CC)c3nonc3N,13.76
c1(cc(OCCCCCCOc(ccc(c2C(O)=O)C(O)=O)c2)ccc1C(O)=O)C(O)=O,41.62000000000001
C(=N\c1ccccc1)(/c2c3cccc2)\c(c(C)ccn4)c34,8.45
C(=O)(Nc(cc1)cc(c12)ccc(C)n2)c3ccccc3F,27.03
n(c1c(CCC1)cc2C#N)c2SCC(=O)Nc(cc3)ccc3OC,14.71
N(C(=O)\C(\S1)=C/c(cc2)ccc2OC)=C1N3CCC(CC3)C,16.57
C(=O)(N\N=C\c1ccc(cc1OC)OC)c2cccc(c2)NC(CCCC)=O,9.44
c1(C2c3cc(I)cc(I)c3O)c(c4c(cccc4)s1)Oc(c5c(cccc5)s6)c26,10.22
C(=O)(NC1CCCCC1)CC(=O)N\N=C\c(ccc(c2OC)O)c2,19.38
c(C#N)(c(\C(\C#N)=C\c(ccc(c1[N+](=O)[O-])N2CCCCC2)c1)nn3c4ccccc4)c3N,10.91
C12(CC(CC3C1)CC(C3)C2)C(=O)Nc4ccccc4F,18.8
C1(C2c3cccc(Cl)c3)=C(c4c(cccc4)OC1=O)OC(N)=C2C#N,11.22
c1(c2ccco2)nnc(SCC(=O)Nc(cc3)ccc3CC)o1,13.13
C(C#N)(C1c(cc2)ccc2[N+](=O)[O-])=C(N)OC(CC(c3ccccc3)CC4=O)=C14,20.13
c1(SCC(=O)NC(C)c2ccccc2)sc3c(ccc(c3)\N=C\c(cc4)ccc4Br)n1,11.44
c(c1c2cccc1)(c3c(n2)cccc3)Nc(c(C)ccc4[N+](=O)[O-])c4,8.18
c1(cc(ccc1N2CCc(c3C2)cccc3)[N+](=O)[O-])[N+](=O)[O-],6.8100000000000005
c1(c(cccc2)c2C3(CCC#N)CCC#N)c3cc(cccc4)c4n1,13.3
N1(c2c(Cl)ccc(c2)C(F)(F)F)C(CCCC3=O)=C3C(C(C#N)=C1N)c(ccs4)c4,19.79
c1(Nc(cc2)ccc2OC)nc(N\N=C\c(cc3)ccc3[N+](=O)[O-])nc(NCc4ccco4)n1.Cl,11.46
C1(c2cccc(c2)\N=C\c3ccccc3O)=Cc4c(OC1=O)cccc4,9.16
S(N)(=O)(=O)c1ccc(cc1)NC(=S)NC(=O)\C=C\c2ccco2,5.45
c1(c2ccc(cc2Cl)Cl)[nH]c3c(ccc(c3)\N=C\c4cccs4)n1,21.02
C(=O)(C(C)(C)O)NNc1ccccc1,5.99
c1(OC(N)=C(C2c3cccc(Cl)c3)C#N)c2c(n[nH]1)C,39.61
C1(C)(C)CC(CCO1)NCc2ccccc2.Cl,8.52
C1(C#N)(C#N)[C@@H](c2cccs2)[C@@]3([H])C(C(C#N)=C1N)=CCC(c4ccccc4)C3,25.12
C(C#N)(C1c2ccccc2)=C(N)N(C(CC(C)(C)CC3=O)=C13)c(cccc4C(F)(F)F)c4,7.539999999999999
S(=O)(=O)(c(cc1)ccc1N2C(=O)CCC2=O)Oc(cc3)ccc3OC,13.4
c1(C(OC=C)=O)sc2c(c(C)cc(C)n2)c1N,5.6400000000000015
n(ccn1CC(=O)Nc(cc2)ccc2C(OC)=O)c1,26.42
c(C#N)(c(N)n(n1)CCO)c1\C(\C#N)=C\c(ccc2c3ccccc3[N+](=O)[O-])o2,39.11
n1c(c2ccccc2)nnn1CC(=O)N\N=C\c(ccc(c3OC)OCc4ccc(cc4Cl)Cl)c3,10.68
C(C(OCC)=O)(C1c2ccccc2Cl)=C(c3ccccc3)OC(N)=C1C#N,11.87
C1(C(C)=O)=C(C)NC(NC1c2cccc(Br)c2)=O,13.23
c(c1SC)(c(SC)sn1)C(=O)Nc(cc2)ccc2C,15.29
s1c(C)nnc1SCc2[nH]c(c3n2)cccc3,12.9
S(=O)(=O)(c1ccc(cc1)C)N(c2ccc(cc2)OC)CC(NCCSc(cc3)ccc3Cl)=O,5.069999999999999
[N+](=O)([O-])c1c(F)ccc(c1)NC(CSc2sc(c3n2)cccc3)=O,21.53
N(C(=O)CSc1[nH]c(c2n1)cccc2)(c3c4cccc3)c5c(S4)cccc5,14.21
c1(nc(c2n1CC(=O)N\N=C\c3cc(Br)cc(Br)c3OCc4ccc(cc4Cl)Cl)cccc2)c5nonc5N,7.65
c1(C#N)c(NCC=C)oc(c(cc(O)n2)O)c12,11.88
[nH]1c(N)nnc1c2ccccc2C,8.07
C(F)(F)(F)C(CN)S.Cl,16.049999999999994
c1(N2CCC(CC2)Cc3ccccc3)nc(N\N=C\c4cc(OCO5)c5cc4[N+](=O)[O-])nc(Nc(cc6)ccc6C)n1.Cl,8.94
C(=O)(Oc(cc1)ccc1\C=N\NC(CNC(=O)c2ccc(cc2)F)=O)c3cccs3,10.72
n(cn(n1)CC=C)c1,6.609999999999999
c1(nccn1C)Sc2ccc(cc2[N+](=O)[O-])\C=N/NC(=O)c(cccc3[N+](=O)[O-])c3,14.39
C(=O)(Nc(cc1)ccc1C(N)=O)C\C(\C)=N\NC(COc(ccc(c23)cccc2)c3)=O,15.77
[N+](=O)([O-])c(c(C)ccc1C(=O)N2CCC(CC2)C)c1,12.830000000000002
c1(N(c2ccccc2)C3=O)n(nnn1)c(c34)sc(c45)COC(C)(C)C5,14.4
c1(ccc(cc1OC)SC)C(NCCOc(cc2)ccc2F)=O,34.370000000000005
c1(c(ccc(c1)[N+](=O)[O-])NCc(cccn2)c2)[N+](=O)[O-],13.13
c1([nH]c(c2n1)cccc2)\C(\C#N)=C\c3cccc(Br)c3,20.8
c1(nnc(c2ccccc2)o1)NC(=O)c3ccc(c(OC)c3)OC,68.74000000000001
N1(C(C)=O)CC(N(OCC(O)COc2ccccc2)C1c3ccc(cc3Cl)Cl)=O,14.18
N(C(C)(CCCCCC)NN1c2ccccc2)=C1S,15.9
n1(c2c(n3)cccc2)c3S\C(=C/c(ccc4c5ccc(cc5Cl)Cl)o4)\C1=O,8.01
S(c1ccccc1)(=O)(=O)N(c(cc2)ccc2[N+](=O)[O-])CC(=O)N\N=C(\C3)/CCCC3,10.51
c1(SCC(=O)N(CC2)CCO2)sc3c(ccc(c3)NC(c4ccccc4)=O)n1,42.48
c1(SCC(=O)NC(C)c2ccccc2)sc3c(ccc(c3)\N=C\c4ccccc4O)n1,18.67
S(c1ccccc1)(=O)(=O)N(CC(=O)NCc(cc2)ccc2OC)c3ccc(cc3Cl)Cl,23.88000000000001
c1(N(CC2)CCO2)nc(N\N=C\c(cc3)ccc3[N+](=O)[O-])nc(Nc(ccc(c4Cl)C)c4)n1.CC(=O)O,5.21
N1(c2ccccc2OC)C(=O)CC(N(CC3)CCN3S(c4ccccc4)(=O)=O)C1=O,11.12
[N+](=O)([O-])c1ccc(cc1C)c2ccc(C=O)o2,6.520000000000001
N1(c(cc2)ccc2S(=O)(=O)Nc(cc3)ccc3OC)C(=O)c(c4C1=O)cccc4,10.72
N1(c2ccccc2)CC(CC1=O)C(NCCc(cc3)ccc3F)=O,20.54
c1(N(C)C)nc(N\N=C\c(ccc(c2OC)OC)c2)nc(Nc(cc3)ccc3F)n1.Cl,9.89
n1(c2c(n3)cccc2)c3S\C(=C\c(cc4I)cc(c4OCC=C)I)\C1=O,6.15
c1(S(CCC)(=O)=O)c(C(=O)N\N=C\c(cc2OC)cc(c2OC)OC)n(c3c1S(CCC)(=O)=O)ccc(c(cc4)ccn4)c3,22.47
c1(SCC(=O)Nc2ccccc2F)sc3c(ccc(c3)\N=C\c(cc4)ccc4Cl)n1,11.9
C(=N\c1ccccc1C#N)(/C2=O)\c3c(N2)ccc(c3)[N+](=O)[O-],38.21
N1(CCCC1C(=O)Nc2c(C)cc(cc2C)C)C3CCCCC3,19.13
[N+](=O)([O-])c1ccc(cc1NCCOc(cc2)ccc2OC)N(CC3)CCO3,32.85
C(=O)(N(C)c1ccccc1)C\C(\C)=N/NC(Cc(cc2)ccc2OC)=O,10.15
C1(C(C)=O)=Cc(cccc2CC=C)c2OC1=O,14.37
c(C(=O)Nc1ccc(cc1C#N)Cc(ccc(c2C#N)NC(=O)Cc3c(C#N)cc(c(N)n3)C#N)c2)(c(N)c(c45)cc(c(N)n4)C#N)s5,5.780000000000001
c1(\N=C\c2cc(Br)cc(Br)c2OCc3ccc(cc3Cl)Cl)[nH]c(c4n1)cccc4,16.439999999999998
c1(cc(ccc1N2CCCCC2)\C=N\NC(N)=S)[N+](=O)[O-],20.02
C(CC(C)(C)CC1=O)(Nc2cc(C)ccc2C)=C1,19.309999999999995
n1(c(c2ccccc2)c(nn1)C(=O)N\N=C(/C)\C=C(/C)\C=C(/C)\C)c3nonc3N,22.3
C(=O)(CN1CCCCC1)Nc2ccccc2C,9.07
C(C(OCC)=O)(C1c2ccc(cc2)OCC)=C(N)OC(CCCC3=O)=C13,24.76
C1(C#N)(C#N)[C@@H](c2cccc(OC)c2)[C@]([H])(C3)C(C(C(O)=O)=C1N)=CCN3Cc4ccccc4,25.67
c1(N(CC2)CCO2)nc(N\N=C\c(ccc(c3OC)OC)c3)nc(Nc4ccc(cc4Br)C)n1,9.27
N1(CCN(CC2)CCO2)C(=S)SC(C)(C)C1N(O)C(=O)Nc(cc3)ccc3Cl,16.99
C(C#N)(C1c2ccccc2)=C(N)N(C(CC(C)(C)CC3=O)=C13)c4ccc(cc4)C,18.75
C1(C(=O)N\N=C\c2cccc(Cl)c2Cl)CC1c3ccccc3,39.0
C(C#N)(C1c2ccc(cc2)OC)=C(N)N(C(CC(C)(C)CC3=O)=C13)c4cccc(c4)[N+](=O)[O-],6.73
n1(c2c(n3)cccc2)c3S\C(=C/c(ccc4c(cc5)c(OC)cc5[N+](=O)[O-])o4)\C1=O.Cl.Cl,14.06
c1(nonc1N)\C(=N/OCC)\Nc2ccccc2C,17.81
c1(NC(CN(CCCCCC)CCCCCC)=O)c2c(cccc2)nc(CCC3)c13,13.19
C(C(=O)c1ccc(cc1)Cl)(C2c(cc3)ccc3[N+](=O)[O-])=C(O)C(N2c(cc4)ccc4S(N)(=O)=O)=O,6.779999999999999
N1(c2cc(Cl)cc(Cl)c2)C(=O)CC(N(CC3)CCN3c4ccccc4)C1=O,22.77
[C@@H]1(C(=O)NNC(=O)C23CC(CC4C2)CC(C4)C3)C[C@H]1c5ccccc5,8.54
S(c1ccccc1)(=O)(=O)N(CC(=O)Nc(cccn2)c2)c3c(OC)ccc(OC)c3,29.8
N1(c(cccc2C(F)(F)F)c2)C(=O)C(C3(C)C1=O)C(CC34)C=C4,20.75
C12(CC(CC3C1)CC(C3)C2)C(NCCCCc4ccccc4)=O,28.81
C1(C(C)=O)=Cc(c2)c(OC1=O)ccc2[N+](=O)[O-],16.42
C(C#N)(C(c1ccc(cc1)OC)C2=C(N3c4cccc(C)c4)CCCC2=O)=C3N,24.83
C(C#N)(C(c1ccc(c2c1)OCO2)C3=C(N4c5cccc(c5)[N+](=O)[O-])CCCC3=O)=C4N,20.59
[N+](=O)([O-])c1cc(ccc1OC)CSc2ccccn2,20.93
N(C(=O)\C(\S1)=C/c(cc2)ccc2OC)=C1N(CC3)CCO3,13.46
n1c(N2CCC(CC2)Cc3ccccc3)c(Nc(cc4)ccc4F)nc(non5)c15,15.47
C1(C#N)(C#N)[C@@H](c2ccc(cc2)SC)[C@@H](N3[C@@]1([H])c4c(cccc4)C=C3)C(=O)C(C)(C)C,17.62
N(C(=O)\C(\S1)=C/c(cc2)ccc2O)=C1N3CCCCC3,15.81
c1(cc(Cl)c(cc1C(O)=O)Cl)C(=O)Nc(cc2)ccc2[N+](=O)[O-],9.749999999999998
c(Oc1ccccc1)(nc(NCCN(CC2)CCO2)nc3Oc4ccccc4)n3,13.4
c1(cc(cc(OC)c1OC(C)=O)\C=C(/SC(N2)=S)\C2=O)[N+](=O)[O-],80.8
n1(c2ccccc2)c(SCc(cc3)ccc3Br)nnc1c4ccco4,25.51
c1(\C=N\CC2CCCO2)cc(Br)ccc1O,30.04000000000001
C(NCCOc(ccc(c1C)C)c1)(=O)\C=C\c2ccccc2,14.79
S1(=O)(=O)c(cccc2)c2C(Nc3cccc(Cl)c3C)=N1,17.75
S(=O)(=O)(N1CCC(CC1)C)c2cccc(cccn3)c23,26.83
[N+](=O)([O-])c(ccc(c1\C=N\c2ncccc2NC(OCC)=O)O)c1,20.6
c1(SCC(=O)N\N=C\c2ccccc2OCC=C)sc(c3n1)cccc3,7.77
C(=S)(Nc(cc1)ccc1C(OCCN(CC)CC)=O)NC(=O)\C=C\c(ccc(c2OC)OC)c2,5.199999999999998
c1(scc(c(cccc2[N+](=O)[O-])c2)n1)NC(=O)c(cccn3)c3,9.99
N1(CN(CC2)CCO2)N=C(OC1=S)c(cc3)ccc3C(C)(C)C,56.19
c1(c2c(cccc2)cc(cccc3)c13)\C=N\c(cc4)ccc4C(N)=O,18.25
n(c1c(CCC1)cc2C#N)c2SCC#N,7.62
c1(C2(CCCCC2)N(C)C=O)nnnn1c3cccc(C)c3,5.46
C(=O)(c1cccc(cccc2)c12)Nc3ccc(cn3)C,15.93
c(C#N)(c(N)n(n1)CCO)c1\C(\C#N)=C\c2c(cccc2Cl)F,43.22
c1(nc(c2n1CC(=O)N\N=C\c(cc3OCC)cc(c3O)I)cccc2)c4nonc4N,6.86
c1(c(ccc(c1)C(F)(F)F)Oc(cc2)ccc2\C=N\c(cc3)ccc3F)[N+](=O)[O-],25.31
C1(c2ccccc2)(CC1(Cl)Cl)C(=O)Nc(cc3)ccc3C#N,29.17
S(=O)(=O)(c1ccc(cc1)NC(=O)c2ccccc2I)Nc3cc(OC)ncn3,63.76000000000001
N1(N=C(CC1(O)c2cccc(Br)c2)C)C(=O)C(F)(F)F,34.61
C(C#N)(C1c2sccc2C)=C(N)N(C(CCCC3=O)=C13)c4ccc(cc4)Br,13.39
N1(c2ccccc2C(O)=O)C(=O)c(c3C1=O)cc(c4c3c5ccccc5)cccc4,49.2
c1(cc(cc(C(O)=O)c1Nc(cc2)ccc2Cl)[N+](=O)[O-])[N+](=O)[O-],17.53
C(OCCN(CC1)CCN1CCOC(=O)c2ccc(cc2)F)(=O)c3ccc(cc3)F.Cl.Cl,15.59
c1(OC(N)=C(C2c3cccc(cccc4)c34)C#N)c2c([nH]n1)C,26.71
c(CN(CC1)CCN1C)(cc(Br)c(c23)cccn2)c3O,39.56
C1(C(OCC)=O)=C(C)NC(C(C#N)=C1c2ccc(cc2)Cl)=S,18.15
c1(C(=O)N\N=C\c(ccc(c2)N(CC)CC)c2OCc3ccc(cc3Cl)Cl)nonc1N,7.939999999999999
C(C(OCC)=O)(C1c(cc2)ccc2C(F)(F)F)=C(c3ccccc3)OC(N)=C1C#N,14.27
[N+](=O)([O-])c(cc(Oc(cc1)ccc1CCC(=O)N2CCCCC2C)cc3[N+](=O)[O-])c3,11.7
C1(C)(c2c(c(cccc3)c13)cccc2)C(=O)Nc(cc4)ccc4OC,12.42
C(=O)(N\N=C(/C)\c1ccccc1O)C(O)(c2ccc(cc2)OC)c3ccc(cc3)OC,30.06
n1c(c2ccccc2)nnn1CC(=O)N\N=C\C=C\c3ccccc3,7.48
c1(ccccc1Sc2ccccc2C#N)C(NCCOc3cccc(OC)c3)=O,33.86
c1(ccccc1Br)C(=O)N\N=C\CCCC,5.66
S(=O)(=O)(Nc(cccc1C(C)=O)c1)c2ccc(c(Cl)c2)Cl,41.68
N1(C(c2ccc(c(OC)c2)OC)CC(c3cccs3)=N1)c4scc(c5ccc(cc5)CC(C)C)n4.Br,9.69
C1(c2cccc(F)c2)=Nc(c3C(=O)O1)cccc3,22.46
C1(C#N)(C#N)[C@H](c2ccc(cc2F)F)[C@@]([H])(C3)C(C(C#N)=C1N)=CCN3C(C)=O,11.8
C(N(C)C(=O)N1C)(C1N2)N=C(SC3(C(c4ccc([N+](=O)[O-])cc4)CN(C)C3(c(cccc5)c5N6)C6=O)C7=O)N27,5.879999999999999
c1(NC(=O)c2cccc(OC)c2)sc(c3c1C(OCC)=O)CCCCC3,6.99
N(c1c(cccc1)NC(CC(c2ccc(cc2)Cl)CC3=O)=C34)(C(=O)C5CC5)C4c6ccc(cc6)F,5.69
C1(C2c(cc3)ccc3C(F)(F)F)=C(CC(c4cccs4)CC1=O)Nc(c5N2C(C)=O)cccc5,5.139999999999999
c1(nonc1N)\C(\N)=N\N,8.649999999999999
c1(NC(c2ccccc2)=O)nonc1c3ccc(cc3)Cl,8.42
c12c(c(c3n1C(C)=O)cccc3)NC(=S)N2Cc4ccccc4,17.27
S(=O)(=O)(c1ccc(cc1)NC(CSc2nnc(c(cccn3)c3)n2CC=C)=O)Nc4nc(C)cc(C)n4,15.09
C(=CC(\C=C\c(cccc1Oc2ccccc2)c1)=NC3=O)(C(F)(F)F)N3,19.0
C1(C2c3ccc(cc3)F)=C(CCCC1=O)Nc(ccc4c5ccc(n4)C)c25,12.6
C(c1ccc(c2n1)cccc2)(C(C[N+](=O)[O-])c3c(N4CC(OCC)=O)cccc3)=C4,56.65
c1(OCC(NCCc(c2c([nH]3)cccc2)c3C)=O)c(F)c(F)cc(F)c1F,8.36
C(C(N)c1ccc(cc1)OCc2ccccc2)C(O)=O,14.16
[nH]1c(cccc2)c2c(CCNC(=O)c3ccccc3Br)c1C,22.02
c12c(CCNC1c3ccc(cc3)NC(C)=O)cc(c(OCC)c2)OCC,17.29
C1(c2ccccc2)(C(NCCc3scc(c4ccccc4)n3)=O)CC1,13.43
n1(c2ccccc2Cl)nc(c3c1CC(C)(C)CC3=O)C,30.5
[nH](c(ccc(c1)OC)c1c2CCN)c2C,11.47
C1(=O)N(CCN(C)C)C(C)=CC(=O)N1C,7.499999999999999
N1(c2c(Cl)ccc(c2)C(F)(F)F)C(CCCC3=O)=C3C(C(C#N)=C1N)c(cccc4[N+](=O)[O-])c4,31.969999999999995
c1(C2=O)c(n(c(C)n1)c3ccccc3)C(c4c2non4)=O,67.4
[N+](=O)([O-])c(cc(cc1Sc(cc2)ccc2C)[N+](=O)[O-])c1C,12.34
C(C#N)(C1c2scc(Br)c2)=C(N)N(C(CCCC3=O)=C13)c4ccccc4,30.71
C(=C/c(c1)c(O)c(cc1[N+](=O)[O-])Br)(/C2=O)\C(=O)c(c23)cccc3,43.540000000000006
c1(nonc1N)N(Cc2ccccc2Cl)N=Nc3nonc3N,21.3
c(CC(=O)N\N=C\c1cccc(Cl)c1Cl)(c2c([nH]3)cccc2)c3,31.72
[N+](=O)([O-])c1cccc(\C=N\c2cccc(cccc3)c23)c1O,9.090000000000002
N1(CC(CC1C(=O)Nc(cc2)ccc2C)O)C(=O)OC(C)(C)C,9.01
